Income_annual,Employment_Status,Loan_Amount,Loan_Term_Months,Credit_Utilization,Previous_Defaults_Count,Age,Marital_Status,Num_Dependents,Default_Status
11287,Self-Employed,29160,24,0.2165642019913631,0,53,Single,4,0
43244,Self-Employed,79385,24,0.1032958539141359,0,40,Single,2,0
52134,Employed,96192,48,0.8526857094939227,1,67,Single,4,1
14112,Self-Employed,53988,48,0.7634019932163664,0,50,Single,1,1
24248,Self-Employed,15348,12,0.16198044580636728,1,62,Single,0,1
46521,Employed,88460,12,0.5795004880536186,0,46,Single,2,0
82701,Employed,72519,24,0.28631858783938635,0,40,Single,3,0
36618,Employed,95426,24,0.31121270571168536,0,21,Single,2,0
27140,Employed,19629,24,0.799336257340794,0,21,Married,1,1
33753,Employed,54056,24,0.1914605964809618,1,45,Married,3,0
62940,Employed,16273,60,0.5811921085304349,1,53,Married,3,0
28046,Employed,45416,12,0.42100442798320736,0,43,Single,0,0
26378,Employed,12894,12,0.2526404797042317,1,31,Married,0,1
29938,Employed,51073,24,0.46153446021013,0,64,Married,2,0
24801,Employed,50693,36,0.8523914296849026,2,35,Single,1,1
38141,Unemployed,56466,24,0.7252880393844418,0,34,Single,3,0
69554,Employed,29343,48,0.20568912109093357,0,21,Married,1,0
41325,Employed,48095,36,0.7795437917741178,2,53,Married,2,1
32828,Employed,36174,48,0.8499524231899546,0,26,Single,1,1
32314,Employed,55801,36,0.3215714246737658,1,43,Married,1,0
19432,Self-Employed,77436,48,0.3667357564122782,3,46,Single,1,0
51701,Unemployed,74336,24,0.201047941297644,0,23,Married,2,0
35202,Employed,47926,24,0.37595208353739373,0,66,Single,3,0
33786,Unemployed,77590,36,0.6385126377116899,0,26,Single,2,0
130254,Employed,43827,48,0.3177240120770142,0,60,Single,1,0
40925,Employed,49775,60,0.105460008613536,0,45,Single,0,1
26883,Employed,46201,36,0.3708357181067772,0,67,Married,1,0
30621,Self-Employed,34373,36,0.4625392231749861,0,37,Married,1,1
57490,Employed,32525,12,0.5530848299365675,0,48,Married,1,1
37998,Employed,77651,36,0.6470600834864157,1,52,Married,3,0
20428,Self-Employed,35486,60,0.1494274753830161,0,49,Single,1,0
52453,Employed,83604,24,0.4758015562395529,0,43,Single,2,0
27798,Employed,23640,48,0.31308997014721474,0,61,Married,0,0
76827,Self-Employed,66455,12,0.858375652435598,1,36,Married,1,0
55939,Employed,41136,48,0.3879188078351381,0,52,Married,3,0
30365,Employed,67425,24,0.1800989589758963,0,46,Single,1,0
60621,Employed,61539,36,0.1331931926172569,1,53,Married,2,0
37314,Employed,86664,60,0.3123247100759252,0,68,Married,0,0
51078,Employed,29942,12,0.2431029911061141,0,39,Married,4,1
44085,Employed,73363,60,0.6198397015029942,0,61,Married,0,0
25885,Employed,63596,60,0.7775732333661066,0,37,Married,2,0
28073,Employed,86526,60,0.35004696277621006,1,58,Married,2,1
54829,Self-Employed,40255,60,0.5622331639683924,1,34,Single,2,1
31764,Unemployed,67129,24,0.6842442215848425,0,38,Single,0,0
30900,Employed,90523,60,0.418790151311468,1,41,Married,3,0
24783,Employed,67286,60,0.15306048907045408,0,66,Single,3,0
43020,Unemployed,91437,24,0.28334792874222825,2,59,Married,1,1
82868,Employed,21277,48,0.8064526464709466,0,62,Married,1,1
23694,Employed,6643,24,0.759584213003916,0,68,Married,3,0
36669,Unemployed,28729,36,0.16922602305913365,0,59,Single,0,0
63888,Self-Employed,91623,24,0.2791589786937927,0,48,Married,3,0
35176,Self-Employed,26818,48,0.7153322256986561,0,40,Married,3,1
43518,Self-Employed,70555,36,0.48871858559105597,0,26,Married,1,0
23742,Employed,58629,36,0.7079736253565795,0,46,Single,4,0
43101,Employed,60438,12,0.2688739773297172,1,26,Married,3,0
33696,Employed,14457,60,0.8621585113362199,0,59,Married,0,0
53868,Employed,64629,36,0.7268859590399195,1,46,Single,1,0
58393,Employed,38922,36,0.25796185986080644,0,37,Single,0,1
102316,Self-Employed,14820,48,0.5467593605439912,0,60,Married,2,0
45791,Self-Employed,37750,36,0.19047770247700627,1,22,Single,1,1
41370,Employed,42790,48,0.38914785210120206,0,41,Single,4,0
39251,Self-Employed,93405,60,0.6276970947804166,1,27,Single,2,1
31531,Self-Employed,39421,12,0.3641021503430174,1,64,Married,5,0
41580,Employed,73038,12,0.6254067166063744,1,40,Married,2,1
32268,Employed,87201,60,0.29582357172860957,2,23,Single,1,1
38846,Employed,67325,60,0.6769654244264536,0,56,Single,0,1
61515,Employed,30600,24,0.38767165913594326,1,63,Married,0,0
24279,Employed,34394,36,0.7323850167291498,0,64,Single,0,1
57294,Employed,84622,36,0.20935193177425085,1,39,Single,0,1
61503,Employed,41171,36,0.3895823594818282,0,50,Single,0,0
34640,Employed,66526,48,0.4711459630197473,0,31,Single,1,0
15541,Unemployed,18149,24,0.4390764196004614,0,33,Married,2,0
28477,Employed,35394,36,0.44647560361627203,0,53,Married,2,0
61010,Self-Employed,19396,48,0.4558426666760581,0,58,Married,1,0
35984,Employed,28324,48,0.891042820186121,0,68,Single,2,1
24349,Employed,52198,12,0.25452568261572384,0,22,Single,0,1
29675,Unemployed,87705,48,0.7149310644068835,1,66,Single,1,1
50830,Employed,96779,60,0.5414310248853264,0,43,Single,1,0
45192,Employed,36016,48,0.4309027344878833,0,69,Single,2,0
33005,Self-Employed,8194,60,0.6068229737402115,0,40,Married,0,0
31359,Employed,37398,60,0.7828251544798431,0,50,Single,3,1
31048,Employed,9789,12,0.4733106911624688,0,35,Married,0,0
25110,Employed,90695,12,0.7918410951688541,0,22,Married,0,1
69296,Self-Employed,69967,48,0.1750386679672399,0,50,Single,2,0
31922,Employed,66134,12,0.6224673775944791,0,45,Single,0,0
59092,Employed,75886,12,0.3665440490566906,0,24,Married,1,1
66737,Employed,29977,36,0.40937226181773123,1,21,Married,1,0
54139,Employed,5129,48,0.5568158007234429,0,28,Married,3,0
30557,Self-Employed,64683,48,0.4839334386380578,2,34,Single,2,1
42680,Employed,50331,48,0.4054235508078835,0,31,Married,0,0
35965,Employed,39626,12,0.3466587374557851,0,44,Single,1,0
25298,Employed,53503,12,0.5946522417852258,0,44,Married,3,0
41346,Self-Employed,32549,60,0.5044637214637002,0,52,Married,1,1
22660,Employed,17342,24,0.3586473004087044,0,45,Married,0,0
58400,Self-Employed,41417,24,0.26396881510204706,1,66,Single,3,1
30156,Self-Employed,81514,24,0.7195745567710018,0,48,Married,3,0
39358,Employed,57249,36,0.7397719396223102,0,36,Married,2,1
40672,Employed,57664,12,0.27103050158416214,0,62,Single,2,0
32742,Employed,13833,60,0.30931921059568024,0,59,Single,0,0
45920,Self-Employed,65658,60,0.2913144180011895,1,36,Single,1,1
30032,Employed,34473,24,0.8076557964612332,1,56,Single,0,0
51457,Employed,5737,36,0.7193043048494804,1,32,Single,3,1
21196,Self-Employed,99965,36,0.15965881859998454,0,32,Single,1,0
38198,Employed,51647,24,0.7661327598616686,0,54,Single,2,0
78871,Employed,69054,24,0.12948145658063331,0,58,Single,1,0
24339,Employed,6299,12,0.3025598327864102,0,40,Married,1,0
27692,Employed,68281,36,0.835193107277292,1,67,Single,0,1
44603,Self-Employed,70875,60,0.7914650358129676,0,35,Married,0,0
39020,Employed,37920,24,0.7251476117796919,0,42,Single,1,0
41783,Employed,59836,12,0.46603778328739975,0,36,Married,0,0
44164,Self-Employed,47381,60,0.3571312808160062,0,44,Single,0,0
46811,Employed,89971,36,0.8052366700323653,0,23,Single,1,0
56606,Unemployed,61298,24,0.6256592722153698,1,21,Married,1,0
42784,Unemployed,29509,24,0.33640708403823477,0,64,Married,3,0
32974,Employed,47095,12,0.4705567023723586,1,67,Married,4,0
47525,Employed,56524,12,0.8052001778092953,0,58,Married,0,0
77648,Self-Employed,71909,36,0.8227643488625772,0,37,Married,0,1
34439,Employed,77618,24,0.6274416751773836,0,61,Single,4,0
24592,Employed,30532,12,0.6860446885736271,0,41,Married,1,0
56547,Self-Employed,65285,24,0.13143826658304283,0,65,Single,1,0
34608,Employed,23866,36,0.5836804061097505,0,67,Single,1,0
15228,Self-Employed,12593,24,0.6511940546967816,0,68,Single,3,1
50968,Employed,14495,60,0.11630171766418532,0,33,Single,0,0
29315,Employed,12837,24,0.7750871903650045,0,22,Single,2,0
35023,Employed,81708,48,0.8426280093205929,1,22,Single,1,1
41472,Unemployed,23680,48,0.29034916193503046,1,63,Married,2,0
39190,Employed,60476,36,0.7766367461575716,2,45,Single,0,1
48232,Self-Employed,35346,36,0.6324100661673314,0,48,Married,0,0
30509,Employed,28412,36,0.5645566558001588,0,68,Single,1,1
44588,Employed,93399,60,0.7745007789513189,0,69,Single,1,0
32734,Employed,35804,60,0.32848842859616295,0,46,Married,1,0
48801,Employed,70206,24,0.7326849421494832,0,55,Married,0,1
46450,Employed,15934,12,0.3516166141345626,0,48,Married,1,0
24979,Employed,35723,48,0.729965234326459,1,53,Married,5,1
56072,Employed,25405,48,0.46084320460516603,1,38,Married,3,0
29307,Unemployed,23748,48,0.19355637719446436,0,34,Married,0,0
50172,Employed,75766,24,0.4052158882447924,1,61,Married,4,0
42062,Unemployed,51413,24,0.28679462264780053,1,29,Married,5,0
75756,Employed,27354,36,0.1804252406289753,0,64,Single,1,0
33210,Employed,79490,12,0.188229654738932,0,50,Married,0,0
31579,Employed,93675,36,0.7240571188032399,0,23,Single,3,1
36034,Employed,22388,24,0.8051182820179741,0,54,Married,1,1
32168,Employed,41523,60,0.8417032955460031,0,53,Single,2,1
50009,Employed,62693,36,0.7831569378643638,1,47,Single,3,1
19024,Employed,40732,24,0.7641792778283535,0,29,Married,4,0
23825,Self-Employed,46646,24,0.1550686812132848,0,33,Single,1,0
23691,Employed,26021,60,0.7320988757773683,0,50,Married,2,0
53110,Self-Employed,98238,60,0.7266261277251609,1,36,Single,2,1
71987,Employed,57776,60,0.20503231528369056,3,62,Single,3,0
34829,Employed,24116,12,0.6296073855477059,0,46,Married,0,0
33944,Employed,77009,24,0.46200586916742525,1,25,Single,3,0
37347,Employed,93271,60,0.8200108187776566,0,66,Married,4,0
57800,Employed,81620,12,0.6563266899165339,0,47,Single,0,0
25060,Employed,49771,48,0.8607900290994017,0,35,Married,1,0
39948,Employed,33756,48,0.18393811621971495,1,48,Married,4,0
53641,Employed,87604,48,0.13248585156191456,0,23,Married,2,0
44375,Employed,99452,24,0.8788634862084369,0,61,Married,0,1
39176,Employed,7919,12,0.16415372915592352,1,21,Single,1,0
54199,Employed,28550,12,0.4089566567281836,0,21,Married,2,0
12316,Unemployed,41524,48,0.6199764978004438,0,26,Married,2,0
47626,Self-Employed,59606,36,0.804045338667267,0,31,Single,2,1
27955,Employed,73819,48,0.3036618545711408,0,66,Married,4,0
17461,Self-Employed,75227,24,0.12324656950801867,0,36,Married,1,0
44555,Self-Employed,28212,48,0.5170294323993516,0,53,Married,1,0
62910,Employed,45118,48,0.476889616217793,0,44,Single,4,0
34372,Employed,33602,12,0.34551454575126367,0,52,Single,1,0
53164,Unemployed,22540,48,0.7991194940011593,0,30,Single,0,0
69210,Employed,40829,60,0.6994577372665878,2,45,Single,3,0
61449,Unemployed,61309,60,0.7864931065593973,0,30,Single,2,1
69981,Employed,70403,36,0.22944716758175937,0,33,Married,1,0
48866,Employed,76455,24,0.6539295671522728,1,21,Single,0,0
37427,Employed,27277,24,0.8800813883350859,0,55,Married,1,0
19133,Employed,64673,12,0.5895311134469539,1,34,Married,0,0
32911,Self-Employed,22676,24,0.23709149223638892,0,41,Single,3,0
25918,Unemployed,47844,36,0.8966243155745076,0,68,Single,3,0
86541,Employed,69708,60,0.5226588652467026,0,58,Married,4,0
33848,Employed,14752,12,0.7720472146209978,1,21,Married,0,0
38150,Self-Employed,86548,60,0.2194891579443451,0,40,Married,1,0
45278,Employed,79711,36,0.6328769742063372,0,25,Married,2,0
36954,Employed,45670,12,0.8300941585630911,0,60,Single,1,0
71540,Employed,72603,48,0.5256142552895515,0,64,Single,4,0
28309,Self-Employed,36478,24,0.3309280484678435,0,52,Married,2,0
39255,Self-Employed,31439,36,0.20193746236606921,0,21,Single,2,0
26984,Employed,39747,12,0.33675573219066424,0,65,Single,2,0
21418,Employed,34810,60,0.38390736234148637,0,61,Single,0,0
28432,Unemployed,23302,12,0.6679640841838637,0,60,Married,3,1
35781,Employed,71236,48,0.24289712562368157,0,65,Married,2,0
30585,Employed,69467,36,0.1848838845723261,0,22,Married,2,1
27530,Employed,39841,12,0.4095516328270036,0,51,Single,1,0
20691,Self-Employed,49713,36,0.4669228931273103,0,67,Married,0,0
35128,Employed,54546,36,0.6027080417740039,0,66,Married,3,0
19892,Employed,8048,60,0.6660250410407513,0,46,Married,2,0
49218,Employed,38290,24,0.8114221670668796,0,29,Married,2,1
37533,Employed,63906,48,0.3311628524224289,0,50,Single,1,0
20271,Employed,81637,12,0.5228862581535432,0,66,Married,3,0
32090,Employed,34778,24,0.39283256544245215,0,28,Single,1,0
26879,Employed,32425,60,0.10113733762479207,1,25,Single,0,1
41260,Employed,88388,24,0.563545458175942,2,59,Single,1,0
62080,Employed,95036,36,0.7526368605369109,1,24,Single,5,1
17153,Employed,63176,36,0.12915158888271527,0,60,Married,1,0
38025,Unemployed,17674,48,0.1027934068823762,0,56,Married,2,0
34062,Self-Employed,67402,12,0.6822547252085904,1,41,Married,1,0
47502,Employed,93731,12,0.6470877800070666,0,53,Single,1,0
39548,Self-Employed,94907,60,0.4246816842680168,1,46,Married,4,0
26882,Employed,38053,48,0.6292839052967277,0,60,Married,0,0
31964,Unemployed,16957,12,0.8627088580248007,0,59,Married,3,0
26412,Employed,77644,36,0.2982902372442429,0,31,Single,2,0
55848,Employed,58616,48,0.2967412756252671,0,41,Single,3,0
36626,Employed,22829,24,0.2489857638113711,1,68,Married,1,0
77689,Employed,10837,48,0.6791893999790003,1,42,Married,1,1
35444,Unemployed,69141,48,0.3825513905370721,0,69,Married,0,0
27354,Employed,20032,12,0.8909545071897046,0,57,Single,1,1
19821,Employed,31352,60,0.671719122765721,0,27,Married,4,0
17654,Employed,35215,60,0.3939015093179077,0,62,Single,0,0
19270,Self-Employed,61319,12,0.21934882725077182,0,33,Single,0,1
40410,Employed,79642,12,0.5736198532221778,0,40,Married,4,0
44510,Employed,46247,12,0.33592260247714045,0,35,Married,2,0
19293,Unemployed,99302,60,0.8244072650370293,0,58,Married,0,1
51948,Employed,48048,12,0.4531235199011798,0,54,Single,1,1
29934,Employed,80532,24,0.3341199716308434,0,56,Single,0,0
38511,Unemployed,71714,24,0.5708414516565447,0,66,Single,0,1
69209,Employed,40319,36,0.20957960077685175,0,45,Single,1,0
51986,Employed,21025,24,0.5492392582423027,0,49,Married,1,0
32616,Employed,14780,48,0.14488918281579216,0,67,Married,1,0
25425,Self-Employed,27706,36,0.585510945397766,0,48,Married,0,0
15356,Employed,47916,24,0.5241310751211431,1,34,Married,1,0
27237,Unemployed,80503,48,0.5166127857111773,0,24,Married,4,1
33374,Self-Employed,35856,24,0.6473315096462244,0,58,Married,3,0
24468,Employed,14179,48,0.13556529154134778,0,27,Single,1,0
34458,Self-Employed,43623,12,0.46778517170423695,0,33,Single,1,0
37449,Employed,22587,48,0.4552309304322997,0,37,Single,1,0
33191,Employed,28733,12,0.46782595347399947,0,49,Married,3,0
28001,Self-Employed,93306,48,0.8839127768522747,0,37,Married,1,0
38849,Unemployed,8975,48,0.21142277851540828,0,56,Married,4,1
43337,Employed,83455,24,0.652343805647674,0,39,Married,2,0
23478,Employed,80138,48,0.42159690990284515,0,46,Married,1,0
63855,Employed,50463,24,0.5093812194596109,1,65,Single,2,1
34911,Employed,47154,48,0.709915124684957,0,29,Single,0,1
36590,Employed,80676,60,0.22590035405878484,1,22,Single,3,1
48208,Employed,91706,36,0.7108681701091938,0,40,Married,2,0
39866,Employed,33830,24,0.15626462614755168,0,43,Single,4,1
53170,Employed,77126,24,0.4866476089678664,1,38,Married,1,0
40735,Employed,51745,12,0.6936566861596644,0,46,Married,2,0
28425,Self-Employed,35609,60,0.25404116428375956,1,45,Single,1,1
41965,Self-Employed,22401,12,0.7167325168283387,1,37,Married,3,1
22982,Employed,32729,60,0.23345000554059459,0,59,Married,5,0
37927,Employed,50167,60,0.7393910055496971,1,69,Married,2,1
35835,Employed,99181,48,0.4751484583534701,2,30,Married,0,1
33414,Employed,62391,12,0.6477106654904854,0,45,Single,2,0
34495,Employed,99583,36,0.8339251666953508,0,66,Married,2,0
17107,Self-Employed,63171,60,0.42673721889098704,0,48,Single,0,0
29158,Employed,93096,60,0.28636602145821827,0,46,Single,1,0
37689,Employed,11647,24,0.7937312772941415,1,32,Married,1,0
38713,Employed,26106,48,0.22929331848382253,2,64,Single,1,1
24075,Employed,11015,36,0.6051808414699333,1,69,Married,1,0
60251,Employed,26506,60,0.8386026304324917,1,39,Single,1,1
25681,Unemployed,29067,24,0.6395173692282445,0,43,Married,2,1
53518,Employed,7056,12,0.2565448683600122,0,34,Single,2,0
43082,Employed,34328,60,0.22182716141058637,0,37,Married,1,0
28043,Employed,82712,24,0.30184442488047286,0,35,Single,2,0
73874,Unemployed,57832,12,0.4131254662852627,0,41,Single,2,0
22528,Employed,47771,48,0.22732722547992248,0,58,Married,5,0
52452,Employed,91805,12,0.7382512531530541,0,50,Married,0,0
54188,Self-Employed,51515,60,0.385628274087111,0,39,Married,0,0
27771,Employed,69538,36,0.8488693887301811,1,52,Single,3,0
63385,Employed,73650,12,0.7739926912282592,0,49,Married,1,1
32859,Employed,83978,36,0.8270546102413493,2,42,Married,2,1
40760,Employed,45151,36,0.33559417200283204,0,40,Married,0,0
40300,Employed,6629,12,0.5589852350577521,0,58,Single,1,0
34415,Employed,88463,48,0.357159614433886,0,58,Single,0,0
50227,Employed,94432,12,0.30555880926467816,0,56,Married,1,0
49881,Employed,33155,24,0.5856694249620406,0,21,Married,5,0
18044,Employed,23288,36,0.7543963044798256,0,39,Married,0,0
61189,Employed,55588,60,0.17487824490132342,1,63,Married,1,0
18676,Employed,91951,36,0.3206150090928571,0,46,Married,0,1
54886,Unemployed,41085,60,0.2641073447089018,0,27,Single,1,0
56992,Employed,16251,24,0.7386801385248515,0,54,Married,2,0
23473,Employed,30574,24,0.8466976584737755,0,56,Married,0,0
30812,Employed,14623,24,0.16395416814668717,0,26,Single,0,0
23335,Employed,91472,12,0.40337073176579286,0,57,Married,1,0
33323,Employed,59715,36,0.8316072341749254,1,42,Married,1,0
32105,Employed,11123,60,0.37571057643703865,0,29,Married,2,0
49605,Employed,8061,24,0.6701291490509625,1,63,Single,3,0
61336,Employed,44095,24,0.1805331092154744,0,49,Married,4,0
63466,Self-Employed,64618,60,0.45551002528971385,0,37,Married,1,1
29002,Employed,33451,36,0.5026406204733028,0,33,Single,1,0
33400,Employed,86897,36,0.7061312623880482,0,37,Married,0,0
18520,Employed,86443,60,0.331059720463861,0,30,Married,1,1
26308,Employed,39814,48,0.3113508580404217,0,45,Married,3,0
53420,Employed,90141,36,0.3423741361566651,0,38,Married,0,0
69302,Employed,81868,60,0.5445572070349927,1,69,Married,2,0
22164,Employed,42832,60,0.8008035307718007,1,64,Single,2,1
28653,Self-Employed,14445,24,0.7647531171690455,1,35,Single,3,1
35933,Self-Employed,38490,60,0.14635652512880154,0,47,Married,2,0
40621,Employed,34767,12,0.8031640890336188,0,39,Single,0,0
26269,Employed,51057,24,0.17608749937471346,0,35,Married,5,1
43028,Self-Employed,85746,24,0.4322784554550958,0,65,Single,1,0
30045,Employed,94695,36,0.712323551403377,1,27,Married,1,1
36106,Employed,78100,48,0.16520882882715454,0,63,Single,2,0
45184,Employed,46043,36,0.13231974422157347,0,60,Married,1,1
36408,Employed,91755,12,0.3639966428886353,0,36,Married,1,0
30498,Employed,32946,24,0.6839404862858518,1,44,Married,2,1
34757,Employed,41587,24,0.5174051500576918,0,43,Single,0,0
